date,reported_page_date,reservoir,full_depth_ft,full_capacity_mcft,current_level_ft,current_storage_mcft,current_inflow_cusec,current_outflow_cusec,last_year_level_ft,last_year_storage_mcft,source_url,date_validation,storage_fraction_gross,storage_fraction,inflow_mcft_per_day,outflow_mcft_per_day,current_storage_m3,full_capacity_m3,inflow_m3_per_day,outflow_m3_per_day,agriculture_storage_bcm,cwc_live_capacity_bcm,cwc_nonlive_offset_bcm,calibrated_live_storage_bcm,live_soc_fraction,live_capacity_source,soc_calibration_rule
2025-04-25,2025-04-25,Aliyar,120.0,3864.0,66.75,820.0,365.0,65.0,53.6,399.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-25,verified,0.2122153209109731,0.2122153209109731,31.536,5.6160000000000005,23219814.20544,109416295.231488,893000.074125312,159027.41046067202,0.023219814205440004,0.095,0.014416,0.008803814205440004,0.09267172847831583,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2025-04-25,2025-04-25,Thirumurthy,60.0,1744.0,41.86,1025.0,811.0,1217.0,24.08,482.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-25,verified,0.5877293577981652,0.5877293577981652,70.0704,105.14880000000001,29024767.756800003,49384580.456448,1984172.7674400772,2977482.43893289,0.0290247677568,,0.0,,,,
2025-04-26,2025-04-26,METTUR,120.0,93470.0,107.76,75264.0,1397.0,1003.0,54.15,20525.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.8052209265004815,0.8052209265004815,120.7008,86.6592,2131239141.900288,2646775650.9542403,3417866.0371316737,2453915.2721854467,2.1312391419002883,2.647,0.0,2.1312391419002883,0.8051526792218695,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-26,2025-04-26,Krishna Raja Sagar,124.8,49452.0,97.4,20841.0,93.0,3829.0,81.9,11648.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.4214389711235137,0.4214389711235137,8.0352,330.8256,590151399.8238721,1400324697.6675842,227531.5257360384,9367937.763906356,0.5901513998238721,,0.0,,,,
2025-04-26,2025-04-26,Kabini,65.0,19516.0,46.38,9537.0,108.0,800.0,41.85,7647.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.4886759581881533,0.4886759581881533,9.3312,69.12,270057765.947904,552631578.089472,264230.15891927044,1957260.4364390403,0.27005776594790404,,0.0,,,,
2025-04-26,2025-04-26,Harangi,129.0,8500.0,102.14,3448.0,109.0,100.0,95.02,3084.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.4056470588235294,0.4056470588235294,9.4176,8.64,97636487.049216,240693196.032,266676.7344648192,244657.55455488004,0.09763648704921601,,0.0,,,,
2025-04-26,2025-04-26,Hemavathy,117.0,37103.0,94.3,19289.0,65.0,320.0,75.01,9670.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.5198770988868825,0.5198770988868825,5.6160000000000005,27.648000000000003,546203653.9130881,1050639959.1029761,159027.41046067202,782904.1745756161,0.546203653913088,,0.0,,,,
2025-04-26,2025-04-26,BHAVANISAGAR,105.0,32800.0,71.23,11476.0,305.0,2950.0,45.7,3482.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.3498780487804878,0.3498780487804878,26.352,254.88000000000002,324964131.48979205,928792568.2176001,746205.5413923841,7217397.859368961,0.32496413148979203,0.792,0.0,0.32496413148979203,0.41030824683054545,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-26,2025-04-26,AMARAVATHI,90.0,4047.0,48.17,1086.0,21.0,25.0,40.65,760.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.268346923647146,0.268346923647146,1.8144,2.16,30752095.398912,114598278.15782401,51378.086456524805,61164.38863872001,0.030752095398912004,,0.0,,,,
2025-04-26,2025-04-26,Periyar,152.0,10570.0,113.9,1543.0,100.0,100.0,115.25,1772.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.14597918637653737,0.14597918637653737,8.64,8.64,43692894.291456,299309068.47744,244657.55455488004,244657.55455488004,0.043692894291456,,0.0,,,,
2025-04-26,2025-04-26,Vaigai,71.0,6091.0,56.0,2881.0,,72.0,57.51,3143.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.4729929404038746,0.4729929404038746,,6.2208000000000006,81580835.031552,172477912.591872,,176153.43927951364,0.081580835031552,0.172,0.0,0.081580835031552,0.47430718041600006,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-26,2025-04-26,Papanasam (TN EB Dam),143.0,5500.0,86.7,2383.0,91.0,200.0,59.3,1198.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.43327272727272725,0.43327272727272725,7.8624,17.28,67479045.428736,155742656.256,222638.3746449408,489315.1091097601,0.067479045428736,,0.0,,,,
2025-04-26,2025-04-26,Manimuthar,118.0,5511.0,85.86,2619.0,2.0,,89.65,2906.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.4752313554708764,0.4752313554708764,0.1728,,74161821.22444801,156054141.56851202,4893.1510910976,,0.074161821224448,0.156,0.0,0.074161821224448,0.47539628990030774,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-26,2025-04-26,Pechiparai,48.0,4350.0,31.86,2225.0,150.0,,43.1,3631.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.5114942528735632,0.5114942528735632,12.96,,63004983.66720001,123178282.6752,366986.33183232,,0.0630049836672,,0.0,,,,
2025-04-26,2025-04-26,Perunchani,77.0,2890.0,31.45,257.0,148.0,22.0,47.55,779.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.08892733564013841,0.08892733564013841,12.7872,1.9008,7277429.574144,81835686.65088001,362093.18074122246,53824.6620020736,0.007277429574144001,,0.0,,,,
2025-04-26,2025-04-26,Krishnagiri,52.0,1666.0,49.05,1343.0,71.0,12.0,39.5,568.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.8061224489795918,0.8061224489795918,6.1344,1.0368,38029524.973056,47175866.422272004,173706.86373396483,29358.9065465856,0.038029524973056006,,0.0,,,,
2025-04-26,2025-04-26,Sathanur,119.0,7321.0,92.25,2714.0,,520.0,80.1,1522.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.37071438328097256,0.37071438328097256,,44.928000000000004,76851921.65068801,207307633.900032,,1272219.2836853762,0.07685192165068801,0.207,0.0,0.07685192165068801,0.37126532198400003,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-26,2025-04-26,Sholayar,160.0,5046.0,1.98,20.0,10.0,10.0,4.94,52.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.003963535473642489,0.003963535473642489,0.8640000000000001,0.8640000000000001,566336.93184,142886807.903232,24465.755455488004,24465.755455488004,0.0005663369318400001,0.143,0.0,0.0005663369318400001,0.003960398124755246,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-26,2025-04-26,Parambikulam,72.0,13408.0,40.7,6779.0,74.0,1075.0,12.8,1826.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.5055936754176611,0.5055936754176611,6.3936,92.88000000000001,191959903.04716802,379672279.10553604,181046.59037061123,2630068.7114649606,0.191959903047168,0.38,0.0,0.191959903047168,0.5051576395978106,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-26,2025-04-26,Aliyar,120.0,3864.0,67.35,843.0,343.0,65.0,55.1,436.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.21816770186335405,0.21816770186335405,29.6352,5.6160000000000005,23871101.677056,109416295.231488,839175.4121232384,159027.41046067202,0.023871101677056004,0.095,0.014416,0.009455101677056004,0.09952738607427372,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2025-04-26,2025-04-26,Thirumurthy,60.0,1744.0,40.77,989.0,811.0,1217.0,23.81,474.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-26,verified,0.5670871559633027,0.5670871559633027,70.0704,105.14880000000001,28005361.279488,49384580.456448,1984172.7674400772,2977482.43893289,0.028005361279488,,0.0,,,,
2025-04-27,2025-04-27,METTUR,120.0,93470.0,107.76,75264.0,1397.0,1003.0,53.98,20410.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.8052209265004815,0.8052209265004815,120.7008,86.6592,2131239141.900288,2646775650.9542403,3417866.0371316737,2453915.2721854467,2.1312391419002883,2.647,0.0,2.1312391419002883,0.8051526792218695,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-27,2025-04-27,Krishna Raja Sagar,124.8,49452.0,97.4,20841.0,93.0,3829.0,81.9,11648.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.4214389711235137,0.4214389711235137,8.0352,330.8256,590151399.8238721,1400324697.6675842,227531.5257360384,9367937.763906356,0.5901513998238721,,0.0,,,,
2025-04-27,2025-04-27,Kabini,65.0,19516.0,46.38,9537.0,108.0,800.0,41.85,7647.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.4886759581881533,0.4886759581881533,9.3312,69.12,270057765.947904,552631578.089472,264230.15891927044,1957260.4364390403,0.27005776594790404,,0.0,,,,
2025-04-27,2025-04-27,Harangi,129.0,8500.0,102.14,3448.0,109.0,100.0,95.02,3084.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.4056470588235294,0.4056470588235294,9.4176,8.64,97636487.049216,240693196.032,266676.7344648192,244657.55455488004,0.09763648704921601,,0.0,,,,
2025-04-27,2025-04-27,Hemavathy,117.0,37103.0,94.3,19289.0,65.0,320.0,75.01,9670.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.5198770988868825,0.5198770988868825,5.6160000000000005,27.648000000000003,546203653.9130881,1050639959.1029761,159027.41046067202,782904.1745756161,0.546203653913088,,0.0,,,,
2025-04-27,2025-04-27,BHAVANISAGAR,105.0,32800.0,70.7,11249.0,442.0,2950.0,45.64,3470.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.34295731707317073,0.34295731707317073,38.1888,254.88000000000002,318536207.313408,928792568.2176001,1081386.3911325696,7217397.859368961,0.31853620731340804,0.792,0.0,0.31853620731340804,0.40219218095127274,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-27,2025-04-27,AMARAVATHI,90.0,4047.0,48.13,1084.0,16.0,25.0,40.49,754.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.2678527304175933,0.2678527304175933,1.3824,2.16,30695461.705728002,114598278.15782401,39145.2087287808,61164.38863872001,0.030695461705728004,,0.0,,,,
2025-04-27,2025-04-27,Periyar,152.0,10570.0,114.0,1560.0,294.0,100.0,115.25,1772.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.14758751182592242,0.14758751182592242,25.401600000000002,8.64,44174280.683520004,299309068.47744,719293.2103913473,244657.55455488004,0.04417428068352,,0.0,,,,
2025-04-27,2025-04-27,Vaigai,71.0,6091.0,55.96,2873.0,17.0,72.0,57.41,3126.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.47167952717123623,0.47167952717123623,1.4688,6.2208000000000006,81354300.258816,172477912.591872,41591.784274329606,176153.43927951364,0.081354300258816,0.172,0.0,0.081354300258816,0.472990117783814,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-27,2025-04-27,Papanasam (TN EB Dam),143.0,5500.0,86.55,2375.0,54.0,200.0,59.05,1189.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.4318181818181818,0.4318181818181818,4.6656,17.28,67252510.656,155742656.256,132115.07945963522,489315.1091097601,0.067252510656,,0.0,,,,
2025-04-27,2025-04-27,Manimuthar,118.0,5511.0,85.84,2618.0,2.0,,89.5,2894.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.4750499001996008,0.4750499001996008,0.1728,,74133504.377856,156054141.56851202,4893.1510910976,,0.07413350437785601,0.156,0.0,0.07413350437785601,0.47521477165292314,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-27,2025-04-27,Pechiparai,48.0,4350.0,31.98,2238.0,174.0,,43.17,3641.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.5144827586206897,0.5144827586206897,15.033600000000002,,63373102.672896005,123178282.6752,425704.14492549124,,0.063373102672896,,0.0,,,,
2025-04-27,2025-04-27,Perunchani,77.0,2890.0,31.65,263.0,102.0,22.0,47.5,777.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.09100346020761246,0.09100346020761246,8.812800000000001,1.9008,7447330.653696001,81835686.65088001,249550.70564597764,53824.6620020736,0.007447330653696,,0.0,,,,
2025-04-27,2025-04-27,Krishnagiri,52.0,1666.0,49.1,1348.0,58.0,12.0,39.3,556.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.8091236494597839,0.8091236494597839,5.0112000000000005,1.0368,38171109.206016004,47175866.422272004,141901.38164183043,29358.9065465856,0.038171109206016005,,0.0,,,,
2025-04-27,2025-04-27,Sathanur,119.0,7321.0,91.9,2672.0,,520.0,80.0,1514.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.36497746209534215,0.36497746209534215,,44.928000000000004,75662614.093824,207307633.900032,,1272219.2836853762,0.07566261409382401,0.207,0.0,0.07566261409382401,0.36551987484939136,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-27,2025-04-27,Sholayar,160.0,5046.0,1.98,20.0,10.0,10.0,4.94,52.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.003963535473642489,0.003963535473642489,0.8640000000000001,0.8640000000000001,566336.93184,142886807.903232,24465.755455488004,24465.755455488004,0.0005663369318400001,0.143,0.0,0.0005663369318400001,0.003960398124755246,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-27,2025-04-27,Parambikulam,72.0,13408.0,40.32,6706.0,267.0,1110.0,12.6,1795.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.5001491646778043,0.5001491646778043,23.0688,95.90400000000001,189892773.245952,379672279.10553604,653235.6706615296,2715698.8555591684,0.18989277324595202,0.38,0.0,0.18989277324595202,0.4997178243314527,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-27,2025-04-27,Aliyar,120.0,3864.0,67.8,861.0,275.0,65.0,56.4,474.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.22282608695652173,0.22282608695652173,23.76,5.6160000000000005,24380804.915712003,109416295.231488,672808.2750259201,159027.41046067202,0.024380804915712,0.095,0.014416,0.009964804915712002,0.10489268332328423,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2025-04-27,2025-04-27,Thirumurthy,60.0,1744.0,39.87,959.0,831.0,1166.0,23.54,466.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-27,verified,0.5498853211009175,0.5498853211009175,71.7984,100.7424,27155855.881728,49384580.456448,2033104.278351053,2852707.086109901,0.027155855881728003,,0.0,,,,
2025-04-28,2025-04-28,METTUR,120.0,93470.0,107.75,75250.0,1235.0,1003.0,53.81,20296.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.805071145822189,0.805071145822189,106.70400000000001,86.6592,2130842706.048,2646775650.9542403,3021520.7987527684,2453915.2721854467,2.1308427060480004,2.647,0.0,2.1308427060480004,0.8050029112383833,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-28,2025-04-28,Krishna Raja Sagar,124.8,49452.0,97.4,20841.0,93.0,3829.0,81.9,11648.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.4214389711235137,0.4214389711235137,8.0352,330.8256,590151399.8238721,1400324697.6675842,227531.5257360384,9367937.763906356,0.5901513998238721,,0.0,,,,
2025-04-28,2025-04-28,Kabini,65.0,19516.0,46.38,9537.0,108.0,800.0,41.85,7647.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.4886759581881533,0.4886759581881533,9.3312,69.12,270057765.947904,552631578.089472,264230.15891927044,1957260.4364390403,0.27005776594790404,,0.0,,,,
2025-04-28,2025-04-28,Harangi,129.0,8500.0,102.14,3448.0,109.0,100.0,95.02,3084.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.4056470588235294,0.4056470588235294,9.4176,8.64,97636487.049216,240693196.032,266676.7344648192,244657.55455488004,0.09763648704921601,,0.0,,,,
2025-04-28,2025-04-28,Hemavathy,117.0,37103.0,94.3,19289.0,65.0,320.0,75.01,9670.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.5198770988868825,0.5198770988868825,5.6160000000000005,27.648000000000003,546203653.9130881,1050639959.1029761,159027.41046067202,782904.1745756161,0.546203653913088,,0.0,,,,
2025-04-28,2025-04-28,BHAVANISAGAR,105.0,32800.0,70.12,11003.0,220.0,2950.0,45.6,3462.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.3354573170731707,0.3354573170731707,19.008000000000003,254.88000000000002,311570263.051776,928792568.2176001,538246.6200207361,7217397.859368961,0.31157026305177604,0.792,0.0,0.31157026305177604,0.39339679678254547,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-28,2025-04-28,AMARAVATHI,90.0,4047.0,48.13,1084.0,13.0,,40.29,746.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.2678527304175933,0.2678527304175933,1.1232,,30695461.705728002,114598278.15782401,31805.4820921344,,0.030695461705728004,,0.0,,,,
2025-04-28,2025-04-28,Periyar,152.0,10570.0,114.1,1576.0,294.0,100.0,115.2,1763.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.14910122989593189,0.14910122989593189,25.401600000000002,8.64,44627350.228992,299309068.47744,719293.2103913473,244657.55455488004,0.044627350228992,,0.0,,,,
2025-04-28,2025-04-28,Vaigai,71.0,6091.0,55.89,2863.0,14.0,72.0,57.35,3115.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.47003776063043834,0.47003776063043834,1.2096,6.2208000000000006,81071131.792896,172477912.591872,34252.0576376832,176153.43927951364,0.081071131792896,0.172,0.0,0.081071131792896,0.47134378949358147,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-28,2025-04-28,Papanasam (TN EB Dam),143.0,5500.0,86.4,2368.0,50.0,300.0,58.7,1176.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.43054545454545456,0.43054545454545456,4.32,25.92,67054292.72985601,155742656.256,122328.77727744002,733972.66366464,0.06705429272985601,,0.0,,,,
2025-04-28,2025-04-28,Manimuthar,118.0,5511.0,85.82,2616.0,2.0,,89.33,2881.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.47468698965704953,0.47468698965704953,0.1728,,74076870.684672,156054141.56851202,4893.1510910976,,0.074076870684672,0.156,0.0,0.074076870684672,0.4748517351581539,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-28,2025-04-28,Pechiparai,48.0,4350.0,32.09,2249.0,166.0,,43.3,3659.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.5170114942528735,0.5170114942528735,14.342400000000001,,63684587.985408,123178282.6752,406131.5405611009,,0.063684587985408,,0.0,,,,
2025-04-28,2025-04-28,Perunchani,77.0,2890.0,32.0,272.0,148.0,22.0,47.5,777.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.09411764705882353,0.09411764705882353,12.7872,1.9008,7702182.273024,81835686.65088001,362093.18074122246,53824.6620020736,0.007702182273024001,,0.0,,,,
2025-04-28,2025-04-28,Krishnagiri,52.0,1666.0,49.1,1348.0,12.0,12.0,39.1,545.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.8091236494597839,0.8091236494597839,1.0368,1.0368,38171109.206016004,47175866.422272004,29358.9065465856,29358.9065465856,0.038171109206016005,,0.0,,,,
2025-04-28,2025-04-28,Sathanur,119.0,7321.0,91.55,2630.0,,520.0,80.0,1514.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-28,verified,0.3592405409097118,0.3592405409097118,,44.928000000000004,74473306.53696,207307633.900032,,1272219.2836853762,0.07447330653696001,0.207,0.0,0.07447330653696001,0.3597744277147827,CWC static live capacity,Agriculture storage clipped to CWC live capacity
